,Features,Label,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14
3,Beta_Mean,1,0.501630532719,2.82892107652,1.38126617083,1.59006750455,0.840799893234,0.799658759254,0.313443756267,0.557142143616,3.24695793448,1.34684614598,3.27130577069,1.87554414225,2.20525292419,2.19711989959
4,Gamma_Mean,1,0.171341233576,1.06828328635,0.588947206659,0.682286339681,0.329015327616,0.296866276119,0.143106230623,0.214937562698,0.835590019199,0.589982502052,1.0145080766,0.60239636313,0.815312241751,0.784635063778
5,Delta_STD,1,0.383819011625,1.70172873087,1.06607016973,1.11065476145,0.645633561031,0.578669038308,0.256979962009,0.419915371742,2.29193922621,1.11772924406,1.91809920857,1.56550641354,1.36070897609,1.42782608457
6,Theta_STD,1,0.156106838823,0.315362600655,0.28831426402,0.276974368509,0.24170147655,0.251841428531,0.124104535539,0.171250239309,0.470173394384,0.363789714651,0.39479583101,0.390166961998,0.36527078842,0.344042338748
7,Alpha_STD,1,0.279711084382,0.694582453823,0.597393284339,0.541532554322,0.450883933409,0.541909608105,0.237182816029,0.303189237481,0.993685020249,0.626961580358,0.829173404787,0.769251850967,0.683846166445,0.682659904572
8,Beta_STD,1,0.127477749702,0.266971889772,0.209046447219,0.209922083392,0.210922274853,0.275654335745,0.121578176212,0.15452295825,0.324339755557,0.274832249801,0.232316812747,0.244546089354,0.268216902377,0.247430620332
9,Gamma_STD,1,0.187402336004,0.355570986051,0.333853707062,0.347098574871,0.299549196978,0.376953270244,0.178106565753,0.233138948859,0.451710834629,0.399304768958,0.471816669944,0.423712043299,0.385166027792,0.349422822319
0,Delta_Mean,1,0.725181561671,8.03210449793,2.70966682154,3.19911056753,1.33598054299,1.28225127536,0.233706761008,0.411532345301,1.13168732648,1.7034656303,5.52548048192,2.54365419262,7.76407695476,9.1203459073
1,Theta_Mean,1,0.932871610539,11.3949908116,3.80370157789,4.30756921219,2.06084544377,1.75245933219,0.443335959572,1.02911297358,2.67534880014,2.86651573894,5.25475647562,3.7695978549,6.88093717641,9.27501888112
2,Alpha_Mean,1,0.242106190198,1.30579771953,0.984978894616,0.983523131028,0.726840703339,0.562503763755,0.16465460562,0.26528803915,0.63600930305,0.832022015589,0.679951267617,0.930679254076,1.15472201378,1.23361940482
3,Beta_Mean,1,0.442472431213,2.07544278915,1.62799602721,1.60419145457,1.11550499904,1.12116412272,0.266473823903,0.520675612082,1.29880939492,1.88990401423,1.85859038671,1.63086747777,2.40260220908,2.16273499641
4,Gamma_Mean,1,0.201182438451,0.712782756294,0.687028766036,0.57455450926,0.469330269468,0.435779954165,0.123792403932,0.242602711401,0.607252762217,0.802753410867,0.722169115488,0.630628299093,0.992692649064,0.673870624134
5,Delta_STD,1,0.397179958017,1.35547112437,1.24931014548,1.08225374452,0.815839925979,0.824083667935,0.228750211473,0.40953587411,1.06524117987,1.45747495425,1.30379123203,1.31530157176,1.64236054551,1.49321320613
6,Theta_STD,1,0.140544071188,0.298426162277,0.286642220538,0.278139663919,0.242762929432,0.269360494787,0.104848876036,0.129068814231,0.296968549371,0.409486516,0.371002344868,0.352427248248,0.399286766707,0.353357663679
7,Alpha_STD,1,0.298174773811,0.683018456803,0.623718777623,0.584649356283,0.459865226616,0.505594969739,0.185076151428,0.243425100721,0.515966041922,0.705761380226,0.704551003472,0.601186364974,0.734162591122,0.737198425018
8,Beta_STD,1,0.148168655507,0.267716278434,0.22095375038,0.221673452965,0.201310427346,0.243561117175,0.0963527188984,0.118836765503,0.193290489354,0.282859371061,0.302409915345,0.223389081669,0.304499962299,0.268716935036
9,Gamma_STD,1,0.208185190364,0.403646834253,0.311722232928,0.323426845957,0.296407488042,0.344321920629,0.148292589112,0.186818558599,0.312230823238,0.393235023086,0.394315052926,0.330791032771,0.423484651579,0.390061095726
0,Delta_Mean,1,0.382720044154,3.78125092964,1.9146345069,1.9615341964,1.14070193097,1.34256597977,0.231927323823,0.735661078314,1.82171332318,2.21406231687,5.32717396235,5.0055719491,4.66466889388,3.68389825561
1,Theta_Mean,1,1.02337405095,9.39231886454,3.45086188081,6.22501950161,1.95621148092,2.14436873364,0.423150813682,1.3634151928,2.18713831503,3.41868751123,5.51309432003,6.0323768415,7.1621642676,7.58195744815
2,Alpha_Mean,1,0.291653821751,1.43307388878,0.744752467344,1.71371117701,0.477009458051,0.399520485184,0.167701221966,0.28855121827,0.452031023449,0.574591897831,0.977402145682,1.02778366695,1.09615313798,1.25199143111
3,Beta_Mean,1,0.497323385486,2.7465002616,1.68889228916,3.39384489402,0.883646037378,0.893950531551,0.286651129998,0.572695397472,0.940083007595,1.42649916102,1.74928170465,2.51553933491,2.28559509908,2.5564559785
4,Gamma_Mean,1,0.249205322369,0.983205507045,0.716943291368,1.42175648591,0.432896047349,0.377814974962,0.15983030532,0.227586850197,0.461194191471,0.682490574342,0.694997498152,0.882140585618,1.02950737949,1.14567946724
5,Delta_STD,1,0.406945748703,1.48320164999,1.27279304681,2.12378820858,0.892059477143,0.792931447745,0.295689786838,0.454128193014,0.830940722418,1.20504059728,1.41269086269,1.56540467564,1.51842268968,1.59073480966
6,Theta_STD,1,0.171443360093,0.343579355255,0.289300751868,0.519448411081,0.234591726751,0.286971057059,0.0965319468224,0.150599721374,0.296573498548,0.372648478334,0.292461499123,0.374521624581,0.366700107957,0.356015095512
7,Alpha_STD,1,0.278616768493,0.617268953549,0.530014468107,0.856465555373,0.463260375145,0.581588960971,0.206080435333,0.278602891044,0.540344793946,0.712208706648,0.562485654699,0.711834800536,0.688735876682,0.646844345267
8,Beta_STD,1,0.151809461878,0.294378465799,0.259264792121,0.279948805948,0.22612099594,0.263188277913,0.11052443653,0.151567279682,0.264749233645,0.279712662454,0.243757999706,0.272197793313,0.286153202116,0.320635886523
9,Gamma_STD,1,0.194946325687,0.353413550134,0.318631940388,0.389038230947,0.298629191459,0.36052846438,0.137471852626,0.227759879268,0.344015745101,0.351130643976,0.324221026877,0.39531779324,0.383330259602,0.390334765489
0,Delta_Mean,2,0.373367185806,4.21985287085,2.24188162241,2.68917604932,1.02241675119,1.10663765216,0.418639620536,0.754753316575,1.08297433183,1.39716739384,2.47506916834,2.12612070751,4.28787728034,4.19869093756
1,Theta_Mean,2,0.986979993003,8.55714638608,3.88139134094,4.64370915052,1.75924248641,1.72389900054,0.757977205686,1.0896541086,2.27613412848,2.91545679768,4.2499252784,4.33878708875,7.98437508779,8.22340232183
2,Alpha_Mean,2,0.24046619607,1.64008050892,0.630450033971,0.853653041087,0.561177507688,0.522985531784,0.206404789679,0.238741057828,0.458084578713,0.935118423275,0.798955143074,0.821971518217,1.14356949257,1.01946627442
3,Beta_Mean,2,0.451199066384,2.32133442451,1.57142145678,1.71620788266,0.942031906212,0.829283758176,0.358677961972,0.522616903445,1.11645226808,1.53407871149,1.44436678458,1.91713216716,2.14711378802,2.04265971781
4,Gamma_Mean,2,0.201566938207,0.880407444874,0.64950019312,0.833860874384,0.46777381555,0.521987554429,0.179394018482,0.220107492954,0.532621464383,0.841734307622,0.711428576585,0.76618910811,1.05963536667,0.891726385287
5,Delta_STD,2,0.416985416775,1.44101715406,1.33784981363,1.30775292021,0.873608495705,0.803312083673,0.328616504688,0.437463924523,1.05280846475,1.4211850596,1.19722535022,1.54734318229,1.57869089036,1.55284161137
6,Theta_STD,2,0.178829990675,0.378130039205,0.363035935084,0.376961896678,0.28698256466,0.280527370614,0.10448258585,0.135011583965,0.326008000533,0.387551217681,0.325236993535,0.369437928972,0.39280178455,0.410192252083
7,Alpha_STD,2,0.300517559538,0.685502978013,0.600091679737,0.622079818817,0.517907969524,0.577970966125,0.222075508056,0.272093096484,0.532707607831,0.671248321003,0.600672476023,0.661717111365,0.66141870968,0.690707947087
8,Beta_STD,2,0.163723624286,0.259278036145,0.273445763476,0.288333632375,0.278954116675,0.329332029273,0.148077899851,0.172080970582,0.278322114365,0.300894496257,0.283532313585,0.284865406408,0.301295650502,0.32876258586
9,Gamma_STD,2,0.211940390628,0.384716465371,0.35895353333,0.360983170997,0.337937196154,0.401843433663,0.184859668037,0.212764856494,0.388267008737,0.397001047364,0.39539655905,0.369411520587,0.416406821159,0.402578898468
0,Delta_Mean,2,0.60273683303,5.30111755616,3.95565592737,5.08351460651,3.03022404558,3.37931234848,0.742299455597,1.26879950821,2.32428065427,3.6982916668,4.7420235213,9.8099638272,5.42407143566,5.05705259509
1,Theta_Mean,2,1.1721109176,10.4799312093,4.85141363021,6.18857083235,3.33925802749,3.11613989989,1.01748967108,1.92965104294,3.24890978957,3.61629495219,5.97497732611,9.69004122223,8.25599497252,8.88410616681
2,Alpha_Mean,2,0.236617122955,1.16320455539,0.531008836334,0.744934811392,0.556075892257,0.431311641364,0.132251102299,0.310967971752,0.498834785589,0.746352508198,0.614693237161,1.12501583761,0.838133987604,1.12752462151
3,Beta_Mean,2,0.384793202267,1.83163751846,1.23828144981,1.56386413675,0.947727095784,0.848942173732,0.313165914192,0.768117351893,1.24400661132,1.51583502356,1.42277841422,2.55637096138,1.77245528354,1.84055327725
4,Gamma_Mean,2,0.201843923371,0.643987497197,0.511665574899,0.656781531741,0.529181762589,0.453897173887,0.11893808459,0.320529113423,0.500968249991,0.684236812066,0.598995634096,1.0897171688,0.680609931649,0.752174595151
5,Delta_STD,2,0.372685984653,1.29300725567,1.10648908554,1.27463123475,0.939304241116,0.892985515575,0.3290176101,0.584762321868,1.01273209375,1.35797544353,1.24347137945,1.78818017848,1.36518215387,1.44677547743
6,Theta_STD,2,0.172688322879,0.426307674602,0.385486173563,0.413544907111,0.300913368839,0.342140771596,0.155413221999,0.177408177194,0.403037753182,0.577841634217,0.410864454508,0.478068365214,0.536958574319,0.492876670507
7,Alpha_STD,2,0.335506915569,0.821926160919,0.803628173448,0.753918098649,0.639450164607,0.696541208194,0.289929447092,0.354173881328,0.743072579184,0.949829428707,0.821305859981,0.937818346743,0.963645673332,0.933646654595
8,Beta_STD,2,0.1857037199,0.329345949096,0.309628165146,0.29964277521,0.303559717614,0.370000144794,0.146842729451,0.17097380564,0.290187594224,0.397211325759,0.349737163582,0.32902954738,0.347762851544,0.385412823759
9,Gamma_STD,2,0.240763162179,0.457007589469,0.418232468826,0.413190441046,0.409146723603,0.505436391043,0.201077126716,0.253450347302,0.424527901037,0.509193931407,0.444423287586,0.481314422449,0.522765186528,0.538682492897
0,Delta_Mean,2,0.535042863652,7.45730375727,2.67914806688,3.61169751156,1.42401586027,1.01243903422,0.416234653959,0.576507034547,1.00535136931,1.63392754452,4.06870757323,4.33993504431,5.0304041877,5.12252346583
1,Theta_Mean,2,1.04395225111,10.3923925197,4.0027176938,4.78847997508,2.04999737678,1.59683246268,0.498711952063,0.855645670347,2.02574765719,2.38033625494,5.52273087504,4.05986697008,7.59148401239,7.87671685943
2,Alpha_Mean,2,0.211516289945,1.12594817054,0.798001125028,0.915826144853,0.449702943404,0.380064460026,0.157268269978,0.199798427497,0.440484005231,0.623294813738,0.78685812705,1.02633204852,1.08740761931,1.23183792807
3,Beta_Mean,2,0.475662515927,2.28507481746,1.63890970176,1.60099447745,0.752315877668,0.774972882138,0.368406473502,0.386565464889,1.00330529717,1.27943703276,1.69332648629,1.84172259842,1.84282526967,2.32744511485
4,Gamma_Mean,2,0.194884449717,0.88744532363,0.721803645991,0.847783545331,0.407267301007,0.34812995184,0.152689659185,0.172812521578,0.456704878576,0.505287297202,0.711493175857,0.812440724969,0.754259312945,0.994314394026
5,Delta_STD,2,0.372723173001,1.5849313607,1.17805358966,1.19462787704,0.718676739668,0.735302432269,0.289203507952,0.372104009157,0.92814872019,1.11596489685,1.29774144609,1.34034320469,1.35028460276,1.5807190274
6,Theta_STD,2,0.159733026283,0.357622339394,0.358074896478,0.311738001318,0.286067166078,0.320324167503,0.115390087813,0.141928174346,0.296278895131,0.362640988327,0.350175368627,0.36417753076,0.381768117282,0.414491740509
7,Alpha_STD,2,0.307340685927,0.713502301661,0.658384666976,0.588682250132,0.526167158339,0.621725934036,0.234238870385,0.299083509836,0.586361327376,0.693099282021,0.666458092573,0.664885704334,0.718729869565,0.740635781939
8,Beta_STD,2,0.151210818649,0.277870716153,0.237526830033,0.257735265879,0.259945908866,0.347314574354,0.141564133921,0.159702171026,0.263516082734,0.298100559365,0.223934399033,0.242955548172,0.27084294949,0.256813217075
9,Gamma_STD,2,0.218964438112,0.471893308238,0.367838168299,0.388765460319,0.367182369576,0.446389310345,0.185030433309,0.217020734043,0.413638841974,0.413034317408,0.405320816643,0.341064049895,0.454881383536,0.442687278148
0,Delta_Mean,1,0.291794455152,3.97012598963,2.1143283685,2.07103162355,1.15937677795,1.29914563035,0.291423256362,0.651159441035,1.07689668907,3.7977694002,2.77735466433,2.2915759068,3.83804318553,2.93486457364
1,Theta_Mean,1,1.12198290453,10.7303199398,4.30774626764,4.91233648298,2.21571331703,2.09830213305,0.538082865785,1.12083612866,1.77011253271,5.47295166118,4.54625912261,5.22504847584,9.03512500043,9.3393247153
2,Alpha_Mean,1,0.157672142043,1.73091566975,0.657392817827,0.982497745,0.544063882205,0.501054131533,0.134893205631,0.211619565015,0.32576565482,0.778431575398,0.669748552774,1.02585273087,1.32276184663,1.5504674859
3,Beta_Mean,1,0.517730305952,2.88265666265,1.65929362687,1.67128697951,0.907054780676,0.779665376224,0.276188695542,0.431292831854,0.888422783643,1.46637889691,1.48753599407,1.88109736362,2.21964080641,2.70414022809
4,Gamma_Mean,1,0.184140186038,0.923996230749,0.638655294272,0.675272835514,0.442973784099,0.390712967545,0.144224622644,0.200588663343,0.313563095132,0.686637900622,0.695120164562,0.768969399257,1.02722058726,0.987556557089
5,Delta_STD,1,0.378501214244,1.655946361,1.1596704404,1.08004229157,0.749719817101,0.7528753736,0.334780623611,0.374332890878,0.860763728624,1.48651681054,1.0652586029,1.25501847387,1.50556220045,1.50162950045
6,Theta_STD,1,0.145719741616,0.320794805612,0.259128575511,0.268264120748,0.229744047065,0.263130870903,0.117221639231,0.141135547233,0.25808202002,0.38673309111,0.256481388658,0.284396308307,0.33222338614,0.319689205821
7,Alpha_STD,1,0.268806926571,0.700285795489,0.55256408459,0.561059928834,0.456136934486,0.49569378527,0.214435454851,0.268846041024,0.513933499663,0.67674438631,0.508792146974,0.548345269719,0.659563465294,0.676279849696
8,Beta_STD,1,0.129037335267,0.215976200111,0.201576456268,0.206825110143,0.226460506201,0.320345606163,0.132344616137,0.13752870805,0.256299179455,0.240532166654,0.20649715952,0.223176770582,0.254315589293,0.225606780122
9,Gamma_STD,1,0.181551932375,0.375535636756,0.277961215423,0.286063267632,0.307040541155,0.394654150501,0.164063134437,0.200451361986,0.322801052059,0.336937248402,0.287373741595,0.318558909884,0.385789611088,0.35471894956
0,Delta_Mean,2,0.873199190794,22.1509140422,4.42796609201,10.1402310195,2.1530925435,2.25901491502,0.440983483229,0.788124002565,1.87269493288,4.31608683301,12.0652794376,7.41551258925,12.1762157033,10.9444437017
1,Theta_Mean,2,1.49998276756,30.8193886383,5.76537159979,13.6013184766,3.45259477549,2.80193406104,0.639955112695,1.29994747393,2.65806745904,5.88518826051,19.5978227602,11.4282495092,13.0503926737,13.0915242615
2,Alpha_Mean,2,0.278360299635,3.47969469096,0.816639502558,1.68827216551,0.435201234457,0.623981555632,0.164824213173,0.204237587931,0.568901608717,0.83601594176,1.70613985129,2.36041059504,1.35561125417,1.60343637099
3,Beta_Mean,2,0.530913139153,6.69671006025,1.55508215289,3.95084842311,0.95930815825,1.27376514208,0.353266270382,0.492807455195,1.14926533305,1.92708740548,5.50505901584,3.62612696602,2.85949263301,2.80102235874
4,Gamma_Mean,2,0.235138431843,2.41289751658,0.681911459893,1.66610406163,0.439217131896,0.566797257816,0.148094918738,0.216086727661,0.51343976292,0.806905703459,1.91325384493,1.29105576727,1.18152319859,1.2699330314
5,Delta_STD,2,0.431849891627,3.9136818348,1.28539824617,2.95145246969,0.898643806703,1.13229183925,0.34432850178,0.477305455192,1.08229197907,1.63473585415,3.9181666779,2.21477522006,2.11972934102,2.10633324049
6,Theta_STD,2,0.168296818764,0.632327002698,0.309658603002,0.491915542133,0.31129305339,0.273787409215,0.119059343149,0.157642009561,0.358167223729,0.455665507228,0.6908336272,0.536078085188,0.429847491806,0.413676360854
7,Alpha_STD,2,0.320530415155,1.2567792723,0.634712485851,0.959097357713,0.530392028178,0.600111109881,0.2413785974,0.295230328161,0.61046761939,0.801364777692,1.47906484531,0.991192075079,0.776386418239,0.794463262324
8,Beta_STD,2,0.170563714873,0.428681646828,0.256100149719,0.367763741736,0.284785467296,0.300182664084,0.134602717497,0.163663844197,0.2447434188,0.346194165613,0.426167579525,0.268209332305,0.320311904399,0.328503514614
9,Gamma_STD,2,0.239727766333,0.84098918795,0.374859987363,0.612573707699,0.381662552807,0.428607149826,0.197846116257,0.218541251193,0.376692505658,0.522217431364,0.630560344382,0.556113962448,0.471440149503,0.498674075282
0,Delta_Mean,1,0.533891840635,4.9914492278,3.71815566481,6.15630505073,3.3598762738,2.88437270096,0.624403872119,0.883314887738,2.26874825662,3.33067066322,11.5909988681,10.2147182861,6.4389483269,6.1565121143
1,Theta_Mean,1,1.21070437404,10.4462674407,4.91105291505,7.38134777432,3.69843434921,3.27369555673,0.836037411247,1.00678964257,3.18449378343,3.5213282905,17.6695645805,11.3424681158,9.11822301693,9.95225924312
2,Alpha_Mean,1,0.300927137374,1.47737330841,0.944827361908,0.834588913977,0.678314600394,0.518286164044,0.207067208707,0.287499002002,0.573880443612,0.601092155797,2.0289475041,1.2604108556,1.32583081589,1.45666279164
3,Beta_Mean,1,0.602319262968,3.29769463826,1.71293388897,1.81956258952,0.90439917713,0.852901617689,0.300448661777,0.479809262229,1.07631556909,1.33989920234,5.86109767097,2.37627019063,3.1132573406,3.05065235099
4,Gamma_Mean,1,0.264623188214,1.24124264101,0.733605267068,0.826771376021,0.356679599322,0.377910361198,0.128057350131,0.203785235798,0.541833072943,0.667712682012,1.6385667121,1.07110246918,1.11166248832,1.17346453482
5,Delta_STD,1,0.428747661389,1.9545432334,1.06106291427,1.17567763629,0.690795912428,0.712980825455,0.218621722496,0.395954334061,0.970677438587,1.27538779793,3.99659794126,1.89916101781,1.93047875405,1.95417241714
6,Theta_STD,1,0.160918573145,0.364129726211,0.320799902415,0.351100386566,0.296592724776,0.326078506407,0.105332984555,0.160907204788,0.310687683823,0.395475350283,0.576444948769,0.38855815166,0.410960482496,0.403424834826
7,Alpha_STD,1,0.306752417891,0.728276047137,0.632913223134,0.631697344925,0.582736906363,0.656945386567,0.208030230863,0.296601163591,0.620271429509,0.726655992831,1.53323361715,0.752965978847,0.759500120184,0.743287709343
8,Beta_STD,1,0.14798424488,0.300195842272,0.250022569566,0.23255511167,0.265223481169,0.322998151374,0.111321158471,0.145150126057,0.27245213218,0.309854568724,0.464211141585,0.25813548557,0.291408213266,0.314867035952
9,Gamma_STD,1,0.202219229481,0.387845832272,0.335321593424,0.325429250469,0.343792695757,0.435460821191,0.164760130048,0.217423376677,0.387881921954,0.421949518553,0.634566931273,0.36506845774,0.418746683371,0.406457059284
0,Delta_Mean,1,0.437378010056,3.51902837916,2.70908283827,6.17421466088,1.53416209992,1.25362506959,0.246960147678,0.624140121226,1.04642709777,5.6923749552,2.71153554649,6.22768256877,5.00851547382,5.0807956075
1,Theta_Mean,1,0.888484717427,7.57976288297,3.65846541263,7.79762954093,2.51563650279,1.82774672782,0.420904001083,1.02267350467,1.99439954818,5.11922648445,4.1959794682,8.99508573452,8.63568717423,7.53438480053
2,Alpha_Mean,1,0.196777514822,0.766886615678,0.88932105914,1.21800389416,0.519625716876,0.457779674098,0.166420850296,0.226600973746,0.449028965719,1.17551691618,0.548839624985,0.855011255128,1.19301518957,1.29468530738
3,Beta_Mean,1,0.587317651398,2.33967475116,1.57175943852,2.51971521287,0.903152944751,0.866572783213,0.321172092701,0.587487004477,1.06716574419,2.34740862425,1.53891421311,2.19807786625,3.19565289184,2.8600779007
4,Gamma_Mean,1,0.196515292953,0.808998863332,0.733849159072,1.03044696529,0.458492901859,0.378090826351,0.131049969472,0.208108057304,0.540144970943,1.02919930875,0.605485088306,0.958347405537,1.18829123255,1.30052385961
5,Delta_STD,1,0.518951597841,1.73442961068,1.41428352425,1.89997924463,0.850332594167,0.803176184923,0.278893573437,0.437398092302,1.07007040814,1.92678710938,1.33958437153,1.78522941283,2.11373662568,2.1269904715
6,Theta_STD,1,0.153478386122,0.367217296932,0.303784690143,0.397429550934,0.275966073871,0.295154447312,0.119421643709,0.166973870008,0.293748790755,0.4248861729,0.29594262885,0.393283827892,0.412683690332,0.417239724186
7,Alpha_STD,1,0.297895484273,0.651981492124,0.654271907555,0.882655850296,0.523005514721,0.583540450237,0.224006818358,0.318809974403,0.50006741432,0.770627687574,0.56309122173,0.714298042084,0.69127596789,0.76779368154
8,Beta_STD,1,0.138591703372,0.269933550436,0.237859474578,0.292993214218,0.242671840784,0.271469076859,0.135236047648,0.153891012824,0.260608199684,0.288051426731,0.215993350725,0.240967700437,0.326994537399,0.268516626749
9,Gamma_STD,1,0.199382825055,0.349588450257,0.325750133789,0.367433518423,0.321218148913,0.381902402734,0.179065796757,0.219154217398,0.376310203483,0.415209510382,0.282081556082,0.316187986167,0.397741993325,0.369591707166
0,Delta_Mean,1,0.444746657173,6.03664249058,1.48235377707,2.46139478598,1.38109466323,1.08555713633,0.305827876375,0.45209248364,1.63922056284,2.39660111375,3.67855576771,7.15233763169,3.68572244332,3.72131781661
1,Theta_Mean,1,1.18444270683,11.1200849002,3.42766050198,5.62564867971,2.5926034746,2.12900668494,0.494712842657,0.623585565926,2.16271230341,3.58738375894,5.96150215881,9.15734030845,7.99519968127,8.64441415762
2,Alpha_Mean,1,0.345487068161,3.37091978316,0.848972839382,1.43877967259,0.586645021487,0.563264776552,0.177221454067,0.178272930405,0.45058177032,0.689754717889,0.79593394419,1.01665978232,2.17240241287,2.41291684826
3,Beta_Mean,1,0.837365415908,6.54859760823,2.13274081413,3.13884492693,1.30973003668,0.993672726665,0.304048128989,0.366283284433,1.08613187915,1.79442392431,2.19300941625,2.48126492909,3.77671144002,4.38104355526
4,Gamma_Mean,1,0.296273511647,2.60463731861,0.817158765206,1.19990639583,0.531931591013,0.431750510613,0.164596961601,0.175386286184,0.506048637135,0.816905744525,0.888562155471,1.11990853343,1.67431034756,1.55598185455
5,Delta_STD,1,0.593391528842,3.88399696902,1.59904017364,2.00796657783,0.963993504522,0.763838669949,0.286879045069,0.402252198516,1.01042345432,1.52911221498,1.77932716862,1.8460064434,2.38500723114,2.52134552954
6,Theta_STD,1,0.170308864545,0.445768327099,0.318289703864,0.343879750833,0.241802791761,0.250390070376,0.117098738062,0.121284319423,0.285208788666,0.36137056866,0.352718058374,0.344710393359,0.412226536867,0.394405039608
7,Alpha_STD,1,0.286864014527,0.913547115449,0.607512764769,0.648816793499,0.489634117966,0.550230130455,0.223395129191,0.258922463048,0.575011131009,0.651522671846,0.766645892139,0.705624567712,0.752340945122,0.728982176202
8,Beta_STD,1,0.16186114501,0.377751695891,0.298888759229,0.336138379789,0.283628399032,0.289723717778,0.11705862736,0.162115946754,0.276365113172,0.291259937881,0.422257020838,0.328594768512,0.328526847247,0.330341190002
9,Gamma_STD,1,0.214234739753,0.574244484421,0.369616872578,0.431248640662,0.367703594022,0.407053335975,0.175070172493,0.218881920526,0.378126208024,0.441039419455,0.578573058769,0.387608322168,0.43981193863,0.417274088828
0,Delta_Mean,2,0.592809502926,5.28863572035,2.00385091429,3.45116192598,1.54559572123,0.962991915544,0.275391821923,0.445633297134,1.26080743318,3.68161045482,2.86030823758,6.07174016546,4.02703109846,5.10258668911
1,Theta_Mean,2,1.11307744083,10.3220274815,3.91128992553,6.05880828546,2.87630530723,2.23177026007,0.50473894519,0.800582724263,2.37175631758,4.8014051911,5.90833832422,8.47189692617,8.26928960522,9.65281379375
2,Alpha_Mean,2,0.240608071547,0.910250516895,0.792106636419,1.12720229738,0.589958776837,0.711216839805,0.209871532672,0.282958651938,0.707570828052,1.16203014925,1.07782167399,1.19112372766,1.50692702562,1.14348264367
3,Beta_Mean,2,0.340268879239,1.83495918829,1.2693079892,1.79133816684,1.2569756119,1.02288338,0.297117143811,0.46725935532,1.24792379303,2.0697253981,2.07020779535,2.22360731671,2.03802692684,2.23878939345
4,Gamma_Mean,2,0.220134602775,0.79891511221,0.66600200547,0.714458098268,0.486965664248,0.551832699433,0.157250567378,0.267272680055,0.520555311928,0.876916609725,0.841034922805,0.903128119774,1.0558558367,0.980887671034
5,Delta_STD,2,0.367321858027,1.45963054804,1.0747844139,1.17096816531,0.911104684301,0.790951714333,0.25666680368,0.439278203568,1.16910747691,1.71749445968,1.63133650904,1.72840712658,1.67704893607,1.76052456977
6,Theta_STD,2,0.178101124292,0.433321102139,0.35228131652,0.363208614609,0.329007698151,0.308004960366,0.10259551988,0.153240160355,0.317238152605,0.457582095341,0.368026157914,0.41744966657,0.449958449209,0.458861895772
7,Alpha_STD,2,0.325495310743,0.765591785729,0.656527303696,0.682819807523,0.59405829631,0.606844340996,0.213486638895,0.304590137544,0.635410628348,0.818835611141,0.7508436971,0.804341711691,0.797257131803,0.892785281872
8,Beta_STD,2,0.171220354806,0.315622009255,0.265597802243,0.307892885444,0.255683070967,0.290102232899,0.113772474308,0.15260436892,0.26515077307,0.3129194313,0.277238810373,0.305202440923,0.309559458182,0.331624867076
9,Gamma_STD,2,0.221283732317,0.462159377706,0.363359091017,0.416364012394,0.370114358723,0.388409375046,0.160936447111,0.212826152995,0.399425899917,0.470882468851,0.482154848566,0.372141206832,0.47639384949,0.533315523721
0,Delta_Mean,2,0.345182218532,3.17338402465,2.48129464895,1.51176047876,1.1001528535,3.43673254883,0.505078527005,0.643577285934,1.55025391762,2.43632011631,3.25351341878,2.86018238339,3.35454609442,3.8243463448
1,Theta_Mean,2,0.558492179058,5.13423708263,3.40598721948,3.00809724872,1.81766250609,4.55760820467,0.691421953771,1.35214424046,2.48071608641,3.09090200411,3.78010345343,4.05263259767,5.30675879789,4.93514580738
2,Alpha_Mean,2,0.227852103011,0.93641784558,0.601060612449,0.667525988779,0.531573656502,0.845344064257,0.1755837337,0.275439607917,0.555179693954,0.639780069887,0.785448046146,0.724701954924,1.18409807215,1.0366723914
3,Beta_Mean,2,0.44327100648,2.77984657506,1.5193939314,1.44638724047,1.05612258916,1.62087096118,0.314268139772,0.508333867985,1.14980117579,1.69393613156,1.37404528949,1.71187987871,2.02194742612,1.773912672
4,Gamma_Mean,2,0.236149507481,1.06181250614,0.724448420058,0.66764647619,0.429900590577,0.649773082542,0.147773054048,0.247433131505,0.492381379427,0.744131561272,0.640627850044,0.828787514438,0.982929332922,0.976734488627
5,Delta_STD,2,0.42606890176,1.638122316,1.22903403941,1.01119351274,0.796453878014,1.24374823347,0.250715146368,0.380267777559,0.980948967191,1.34557799083,1.1285645448,1.3761980016,1.49466075691,1.49864825076
6,Theta_STD,2,0.170690960393,0.374704199074,0.31630586954,0.31190765039,0.252777493359,0.348817372995,0.12354005062,0.151124460003,0.275735480214,0.356872071759,0.308548690748,0.365199685119,0.394863949127,0.37954395665
7,Alpha_STD,2,0.303398119322,0.713946363548,0.630026208244,0.609686882255,0.473328814142,0.638917333528,0.224344875605,0.289488406295,0.561328543962,0.736443356321,0.631323167782,0.713654426476,0.713788286851,0.679543160543
8,Beta_STD,2,0.152338414823,0.300282780051,0.234826966242,0.252051877834,0.270312413431,0.306406548479,0.10450402262,0.15128720385,0.285190770985,0.354649165736,0.280206158353,0.274646412731,0.31470225285,0.324201232381
